LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1984,37.1474377787,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1985,39.3354935505,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1986,37.7118057254,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1987,33.5021627855,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1988,31.0391737718,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1989,32.7688250395,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1990,32.881394986,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1991,30.5907024169,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1992,29.6115204015,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1993,32.0290660554,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1994,34.9547594338,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1995,34.7192080115,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1996,35.4590378976,E
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1997,35.4104545505,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1998,33.9090263089,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,1999,32.6397369875,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2000,32.4116848309,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2001,37.3259260006,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2002,35.8989866648,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2003,32.9797895344,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2004,32.6939811344,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2005,30.6231396987,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2006,31.13239333,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2007,33.3627310396,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2008,41.2402332294,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2009,49.6927517531,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2010,53.6662813454,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2011,56.5670242744,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2012,56.9732679074,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2013,55.4084564535,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2014,53.2577711619,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2015,53.6901005652,
ISL,TRADEGOODSERV,EXP,PC_GDP,A,2016,49.1036388312,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1971,24.5788713553,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1972,0.5134068095,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1973,20.3298572355,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1974,12.5172820474,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1975,-12.7543389249,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1976,-3.6483081353,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1977,20.5798292642,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1978,3.6405886909,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1979,2.466367713,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1980,2.9905178702,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1981,7.1159919712,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1982,-0.5701987469,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1983,-9.6953804354,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1984,9.1451472454,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1985,9.419213445,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1986,0.9485425015,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1987,23.2652583414,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1988,-4.5848866929,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1989,-10.2572887685,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1990,0.9908182786,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1991,5.2586688783,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1992,-5.9723385667,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1993,-7.5012118746,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1994,3.8219781848,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1995,3.617510893,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1996,16.4743312155,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1997,8.0106836329,E
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1998,21.9433201863,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,1999,3.3532380774,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2000,7.8031151032,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2001,-9.9867358471,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2002,-2.7322731077,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2003,10.2519045605,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2004,13.7426334828,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2005,28.8168335102,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2006,9.8205372691,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2007,-2.2628980911,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2008,-20.3117082438,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2009,-22.3694608867,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2010,4.4083839521,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2011,6.770517208,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2012,4.6037174451,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2013,0.1335507146,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2014,9.781522988,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2015,13.5023837636,
ISL,TRADEGOODSERV,IMP,AGRWTH,A,2016,14.6853308868,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1970,1502.605,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1971,1871.9284,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1972,1881.539,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1973,2264.0532,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1974,2547.4511,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1975,2222.5406,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1976,2141.4555,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1977,2582.1633,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1978,2676.1693,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1979,2742.1734,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1980,2824.1786,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1981,3025.147,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1982,3007.8976,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1983,2716.2705,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1984,2964.6774,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1985,3243.9267,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1986,3274.6968,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1987,4036.5634,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1988,3851.4916,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1989,3456.4329,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1990,3490.6799,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1991,3674.2432,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1992,3454.805,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1993,3195.6527,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1994,3317.7899,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1995,3437.8113,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1996,4004.1677,E
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1997,4324.9289,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1998,5273.9619,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,1999,5450.8104,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2000,5876.1434,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2001,5289.3085,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2002,5144.7901,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2003,5672.2291,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2004,6451.7428,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2005,8310.9307,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2006,9127.1088,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2007,8920.5716,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2008,7108.6511,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2009,5518.4842,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2010,5761.7602,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2011,6151.8611,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2012,6435.0754,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2013,6443.6695,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2014,7073.9586,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2015,8029.1116,
ISL,TRADEGOODSERV,IMP,MLN_USD,A,2016,9208.2132,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1970,42.3314094925,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1971,42.9217034682,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1972,36.0116285968,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1973,36.7928512098,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1974,40.2284353511,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1975,40.7462255376,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1976,33.4245909669,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1977,32.9699423588,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1978,32.8337567935,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1979,35.991174494,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1980,34.7209598156,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1981,35.3131164564,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1982,36.1039192813,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1983,36.7198719789,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1984,37.2336201572,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1985,39.2152875842,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1986,33.9875783451,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1987,34.5613535156,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1988,31.9535033251,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1989,30.6072305562,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1990,31.6474890575,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1991,31.8418360554,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1992,29.7314560383,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1993,28.9807186131,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1994,29.9642997499,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1995,31.2363547016,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1996,34.9193653114,E
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1997,34.9518564867,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1998,38.2778137424,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,1999,37.1858036415,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2000,39.3627231429,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2001,38.2040452202,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2002,34.3646939538,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2003,35.9712844169,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2004,38.0656624308,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2005,42.5000546973,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2006,48.2977522688,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2007,42.5330559246,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2008,43.4310450847,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2009,40.6874377486,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2010,43.4691750196,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2011,48.6095610857,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2012,51.0012094468,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2013,47.4536838755,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2014,47.005696077,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2015,46.1648282858,
ISL,TRADEGOODSERV,IMP,PC_GDP,A,2016,42.5454766162,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1970,-120.0265,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1971,-603.1602,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1972,-428.7331,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1973,-685.3699,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1974,-1010.8048,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1975,-645.6115,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1976,-358.4614,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1977,-640.2297,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1978,-439.8874,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1979,-365.7258,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1980,-383.5945,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1981,-507.3456,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1982,-715.2743,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1983,-171.3827,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1984,-358.5594,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1985,-349.8167,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1986,-208.4878,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1987,-870.2017,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1988,-799.2699,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1989,-314.3912,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1990,-349.446,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1991,-718.6437,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1992,-557.7834,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1993,-109.9572,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1994,54.2032,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1995,-142.9948,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1996,-382.8108,E
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1997,-500.0109,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1998,-1394.595,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,1999,-1450.7307,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2000,-1721.9028,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2001,-856.6164,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2002,-561.6147,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2003,-1045.7542,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2004,-1447.6202,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2005,-2953.8555,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2006,-4021.7099,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2007,-2623.2213,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2008,-601.7259,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2009,1525.5747,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2010,1351.6079,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2011,1203.7313,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2012,1185.2065,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2013,1688.0692,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2014,1315.1144,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2015,1129.4181,
ISL,TRADEGOODSERV,NTRADE,MLN_USD,A,2016,970.1182,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1971,24.0935421917,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1972,13.5892115967,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1973,5.4794520788,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1974,5.9163059142,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1975,1.6348773635,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1976,13.9679715494,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1977,11.6315378491,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1978,5.1748251845,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1979,3.1582446697,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1980,7.5088624052,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1981,5.1911685399,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1982,-3.5671137507,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1983,1.6265687062,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1984,13.5439520209,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1985,10.0329401514,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1986,5.3116585477,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1987,10.3715996007,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1988,-1.562583907,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1989,3.9766528518,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1990,1.8519490048,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1991,-2.8459027368,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1992,14.043249767,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1993,9.8511746809,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1994,12.8785274625,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1995,10.0465059287,E
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1996,6.1136700138,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1997,9.084970009,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1998,6.2165299828,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,1999,14.4747000264,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2000,23.3981199757,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2001,-11.6714999842,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2002,-2.0798100071,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2003,8.0984999847,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2004,17.5232100316,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2005,4.6738999805,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2006,4.9778600005,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2007,10.3754399974,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2008,5.7369900167,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2009,-11.8040099943,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2010,15.1749599775,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2011,9.5773700232,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2012,-1.9728400116,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2013,3.3053699926,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2014,1.8818999999,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2015,-2.6698799888,
ISR,TRADEGOODSERV,EXP,AGRWTH,A,2016,2.5453125043,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1970,5867.2774,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1971,7280.9124,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1972,8270.331,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1973,8723.4998,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1974,9239.6087,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1975,9390.665,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1976,10702.3504,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1977,11947.1984,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1978,12565.445,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1979,12962.2925,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1980,13935.6132,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1981,14659.0344,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1982,14136.13,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1983,14366.0638,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1984,16311.7966,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1985,17948.3494,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1986,18901.7044,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1987,20862.1135,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1988,20536.1255,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1989,21352.7759,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1990,21748.2185,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1991,21129.2853,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1992,24096.5236,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1993,26470.3143,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1994,29879.3009,E
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1995,32881.1267,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1996,34891.3703,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1997,38061.2408,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1998,40427.3292,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,1999,46279.0639,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2000,57107.4948,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2001,50442.1935,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2002,49393.0917,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2003,53393.1913,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2004,62749.3923,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2005,65682.2361,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2006,68951.8059,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2007,76105.8591,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2008,80472.0447,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2009,70973.1165,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2010,81743.2585,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2011,89572.1129,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2012,87804.9984,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2013,90707.2784,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2014,92414.2987,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2015,89946.9478,
ISR,TRADEGOODSERV,EXP,MLN_USD,A,2016,92236.3788,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1970,21.742388266,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1971,23.8036182608,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1972,24.4154661066,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1973,23.6179325402,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1974,22.8428450681,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1975,24.0553607098,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1976,27.6782727501,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1977,32.107134198,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1978,38.3512243542,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1979,35.3990790897,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1980,37.1506028845,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1981,35.9763976058,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1982,31.022495355,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1983,28.4821570297,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1984,33.0366025611,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1985,37.0960837496,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1986,32.7970784132,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1987,32.3743669551,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1988,29.1977904086,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1989,31.3939410084,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1990,29.7080192626,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1991,25.4907834286,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1992,26.0263612717,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1993,27.7499186329,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1994,27.7555980096,E
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1995,27.477426696,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1996,27.0608130477,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1997,27.8853116862,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1998,28.5744512251,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,1999,32.620482382,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2000,35.5695108741,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2001,31.3129924159,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2002,32.8998028241,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2003,34.6587210572,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2004,39.1279363573,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2005,40.7917286262,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2006,40.8007633626,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2007,40.5198734332,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2008,38.5135737904,
ISR,TRADEGOODSERV,EXP,PC_GDP,A,2009,33.3321892963,
